run_id,submit_time,rel_date,cr_count,cfd_count,npi_count,reserved_time,completed_time,tests_run
82,2/2/23 13:29,06/15/23,102,10,14,2/6/23 11:46,2/6/23 13:36,"['script10', 'script7', 'script10', 'script5', 'script6', 'script10', 'script9', 'script1', 'script9', 'script10', 'script8', 'script8', 'script1', 'script4', 'script3', 'script3', 'script5', 'script3', 'script2', 'script7', 'script2', 'script8', 'script8', 'script2', 'script2', 'script4', 'script5', 'script2', 'script6']"
83,7/30/23 5:06,01/15/24,16,15,15,8/4/23 14:05,8/4/23 14:57,"['script3', 'script8', 'script7', 'script3', 'script1', 'script6', 'script10', 'script3', 'script1', 'script1', 'script4', 'script1', 'script4', 'script6', 'script8', 'script5', 'script8', 'script9', 'script3', 'script6', 'script3', 'script6', 'script1', 'script6', 'script8', 'script2', 'script3']"
84,8/13/23 20:40,01/15/24,91,10,10,8/14/23 12:35,8/14/23 13:45,"['script8', 'script5', 'script1', 'script9', 'script9', 'script1']"
85,6/27/23 8:07,06/15/23,105,13,11,7/2/23 11:32,7/2/23 13:32,"['script7', 'script6', 'script6', 'script3', 'script7', 'script3', 'script8', 'script4', 'script2', 'script8', 'script9', 'script9', 'script8', 'script5', 'script1', 'script8', 'script1', 'script9', 'script1', 'script3', 'script2', 'script7', 'script10', 'script9', 'script9', 'script4', 'script2', 'script9', 'script4', 'script9', 'script5', 'script6']"
86,2/23/23 20:08,06/15/23,13,13,14,2/26/23 10:15,2/26/23 11:54,"['script10', 'script4', 'script8', 'script2', 'script8', 'script8', 'script6', 'script3', 'script8', 'script9', 'script9', 'script1', 'script7', 'script10', 'script8']"
87,2/4/23 5:35,06/15/23,71,13,12,2/6/23 16:47,2/6/23 18:32,"['script10', 'script8', 'script3', 'script1', 'script8', 'script8', 'script3', 'script2', 'script8', 'script1', 'script9', 'script8', 'script5', 'script3', 'script6', 'script2', 'script3', 'script4', 'script4', 'script8', 'script6', 'script10', 'script5']"
88,7/31/23 13:12,01/15/24,30,13,10,8/2/23 16:19,8/2/23 17:22,"['script4', 'script8', 'script10', 'script6', 'script1', 'script3', 'script3', 'script10', 'script10', 'script1', 'script2', 'script5', 'script7', 'script10']"
89,9/14/23 19:33,01/15/24,102,13,10,9/15/23 9:31,9/15/23 11:25,"['script3', 'script4', 'script2', 'script10', 'script10']"
90,5/11/23 8:19,06/15/23,64,15,14,5/14/23 13:59,5/14/23 15:39,"['script7', 'script10', 'script6', 'script1', 'script3', 'script5', 'script4', 'script1', 'script10', 'script7', 'script8', 'script7', 'script8', 'script3', 'script5', 'script5', 'script5', 'script2', 'script2', 'script5', 'script10', 'script8', 'script1']"
91,10/5/23 19:38,01/15/24,87,13,12,10/6/23 10:24,10/6/23 11:26,"['script10', 'script10', 'script3', 'script4', 'script9', 'script3']"
92,3/25/23 13:24,06/15/23,99,10,10,3/30/23 16:41,3/30/23 17:14,"['script5', 'script1', 'script5', 'script3', 'script4', 'script9', 'script5', 'script1', 'script2', 'script5', 'script3', 'script10', 'script7', 'script2', 'script3', 'script8', 'script4', 'script3', 'script5', 'script4', 'script1', 'script1', 'script9', 'script2', 'script9', 'script4', 'script1', 'script8', 'script5', 'script6', 'script10']"
93,5/22/23 18:00,06/15/23,109,10,12,5/24/23 11:18,5/24/23 12:31,"['script3', 'script6', 'script5', 'script1', 'script10', 'script1', 'script3', 'script2', 'script10', 'script8']"
94,11/4/23 4:58,01/15/24,99,15,15,11/6/23 16:54,11/6/23 17:41,"['script6', 'script2', 'script10', 'script5', 'script9', 'script5', 'script10', 'script8', 'script1', 'script2', 'script5', 'script3', 'script7']"
95,9/23/23 1:51,01/15/24,87,15,12,9/29/23 10:46,9/29/23 12:19,"['script8', 'script8', 'script7', 'script4', 'script9', 'script8', 'script4', 'script1', 'script4', 'script6', 'script10', 'script7', 'script5', 'script3', 'script3', 'script10', 'script8', 'script10', 'script1', 'script6', 'script6', 'script10', 'script7', 'script9', 'script3', 'script6', 'script6', 'script6', 'script5', 'script7', 'script2', 'script6', 'script4', 'script6', 'script5']"
96,4/24/23 23:38,06/15/23,16,13,12,4/30/23 9:16,4/30/23 10:21,"['script6', 'script6', 'script10', 'script5', 'script5', 'script10', 'script3', 'script2', 'script6', 'script10', 'script4', 'script10', 'script8', 'script9', 'script6', 'script10', 'script9', 'script3', 'script4', 'script2', 'script10', 'script5', 'script6', 'script9', 'script8', 'script3', 'script3', 'script7', 'script2', 'script4', 'script3', 'script10', 'script4', 'script7']"
97,10/22/23 6:04,01/15/24,59,15,11,10/23/23 15:38,10/23/23 16:51,"['script3', 'script7', 'script5', 'script4', 'script4', 'script1', 'script1', 'script7', 'script3', 'script5']"
98,8/30/23 17:47,01/15/24,120,14,14,9/1/23 13:40,9/1/23 14:30,"['script8', 'script6', 'script8', 'script7', 'script2', 'script1', 'script5']"
99,6/29/23 13:51,06/15/23,51,10,11,6/30/23 12:24,6/30/23 13:40,"['script8', 'script4', 'script7', 'script10']"
100,1/13/23 18:23,06/15/23,112,14,12,1/17/23 12:23,1/17/23 13:00,"['script1', 'script7', 'script9', 'script10', 'script10', 'script1', 'script2', 'script2', 'script8', 'script8', 'script7', 'script6', 'script7', 'script10', 'script5', 'script6', 'script1', 'script3', 'script4', 'script8', 'script10']"
101,7/28/23 4:27,01/15/24,41,15,12,8/2/23 11:08,8/2/23 13:01,"['script6', 'script1', 'script8', 'script8', 'script3', 'script6', 'script6', 'script2', 'script3', 'script6', 'script3', 'script4', 'script7', 'script4', 'script4', 'script4', 'script3', 'script1', 'script6', 'script5', 'script5', 'script7', 'script4', 'script4', 'script5', 'script2', 'script9', 'script2']"
102,5/26/23 3:45,06/15/23,96,12,13,5/27/23 10:07,5/27/23 10:47,"['script4', 'script8', 'script4', 'script4', 'script10', 'script6', 'script6', 'script10', 'script1']"
103,11/3/23 18:34,01/15/24,27,14,13,11/8/23 10:03,11/8/23 11:57,"['script1', 'script5', 'script1', 'script3', 'script1', 'script4', 'script2', 'script9', 'script2', 'script3', 'script7', 'script6', 'script7', 'script8', 'script5', 'script2', 'script7', 'script10', 'script9', 'script1', 'script3', 'script10', 'script2', 'script10', 'script9', 'script2', 'script8', 'script7', 'script7']"
104,9/23/23 15:37,01/15/24,64,13,10,9/27/23 8:22,9/27/23 10:08,"['script9', 'script1', 'script6', 'script1', 'script3', 'script10', 'script3', 'script2', 'script4', 'script8', 'script1', 'script5', 'script4', 'script3', 'script1', 'script8', 'script1', 'script7', 'script7']"
105,2/2/23 11:43,06/15/23,13,13,11,2/5/23 11:40,2/5/23 13:29,"['script9', 'script6', 'script4', 'script6', 'script7', 'script2', 'script1', 'script8', 'script9', 'script8', 'script9', 'script7', 'script1', 'script6', 'script2', 'script8', 'script2']"
106,9/1/23 21:39,01/15/24,88,15,12,9/3/23 15:41,9/3/23 16:34,"['script3', 'script6', 'script9', 'script8', 'script1', 'script2', 'script7', 'script1', 'script2', 'script1']"
107,9/9/23 14:10,01/15/24,67,13,11,9/11/23 15:21,9/11/23 16:25,"['script7', 'script4', 'script6', 'script8', 'script1', 'script4', 'script2', 'script4', 'script4', 'script8', 'script10', 'script6', 'script2', 'script8', 'script7', 'script1', 'script3']"
108,1/9/23 15:10,06/15/23,73,12,15,1/11/23 8:39,1/11/23 10:19,"['script10', 'script4', 'script7', 'script3', 'script6', 'script4', 'script5', 'script1', 'script6', 'script9', 'script3']"
109,8/31/23 20:54,01/15/24,93,11,15,9/7/23 10:19,9/7/23 11:30,"['script7', 'script8', 'script4', 'script6', 'script5', 'script8', 'script10', 'script8', 'script7', 'script10', 'script1', 'script1', 'script3', 'script8', 'script4', 'script7', 'script5', 'script5', 'script7', 'script10', 'script5', 'script6', 'script5', 'script5', 'script3', 'script5', 'script8', 'script2', 'script10', 'script5', 'script7', 'script4', 'script1', 'script7', 'script3', 'script1', 'script5']"
110,3/18/23 1:33,06/15/23,48,11,15,3/20/23 15:48,3/20/23 16:50,"['script10', 'script5', 'script6', 'script3', 'script10', 'script7', 'script5', 'script6', 'script5', 'script7']"
111,10/3/23 5:00,01/15/24,52,15,13,10/5/23 15:48,10/5/23 16:47,"['script4', 'script1', 'script1', 'script6', 'script10', 'script5', 'script5', 'script2', 'script8', 'script9', 'script5', 'script8', 'script1', 'script4', 'script4', 'script7', 'script2', 'script10', 'script4', 'script10']"
112,7/20/23 19:21,01/15/24,66,13,14,7/27/23 11:41,7/27/23 13:22,"['script6', 'script8', 'script4', 'script6', 'script7', 'script7', 'script2', 'script8', 'script2', 'script6', 'script8', 'script5', 'script1', 'script2', 'script6', 'script5', 'script8', 'script3', 'script3', 'script5', 'script1', 'script9', 'script2', 'script7', 'script10', 'script5', 'script8', 'script8', 'script7', 'script7', 'script4', 'script9']"
113,4/23/23 17:42,06/15/23,102,10,10,4/25/23 16:59,4/25/23 18:15,"['script9', 'script1', 'script9', 'script3', 'script10', 'script2', 'script1', 'script9', 'script8', 'script7', 'script5']"
114,6/29/23 22:05,06/15/23,33,14,12,7/5/23 14:58,7/5/23 15:31,"['script8', 'script2', 'script4', 'script7', 'script5', 'script9', 'script1', 'script1', 'script3', 'script5', 'script1', 'script7', 'script7', 'script3', 'script9', 'script2', 'script4', 'script6', 'script1', 'script6', 'script10', 'script1', 'script8', 'script2', 'script3', 'script8', 'script4', 'script2', 'script10']"
115,5/1/23 6:26,06/15/23,120,10,14,5/6/23 8:59,5/6/23 10:17,"['script2', 'script3', 'script10', 'script1', 'script2', 'script6', 'script1', 'script6', 'script8', 'script7', 'script3', 'script6', 'script1', 'script8', 'script10', 'script2', 'script8', 'script9', 'script4', 'script8', 'script4', 'script3', 'script3', 'script6', 'script4']"
116,8/15/23 12:43,01/15/24,89,12,11,8/19/23 10:05,8/19/23 12:01,"['script2', 'script5', 'script9', 'script1', 'script8', 'script3', 'script8', 'script4', 'script6', 'script9', 'script9', 'script3', 'script1', 'script3', 'script10', 'script9', 'script9', 'script9', 'script2', 'script7', 'script1', 'script3', 'script2']"
117,6/26/23 21:08,06/15/23,95,12,10,6/29/23 16:05,6/29/23 17:25,"['script3', 'script6', 'script7', 'script5', 'script4', 'script2', 'script2', 'script6', 'script1', 'script8', 'script10']"
118,7/21/23 6:47,01/15/24,21,15,13,7/25/23 14:23,7/25/23 15:46,"['script5', 'script5', 'script6', 'script9', 'script1', 'script4', 'script6', 'script8', 'script6', 'script7', 'script5', 'script2', 'script3', 'script9', 'script4', 'script5', 'script6', 'script7', 'script10', 'script2', 'script10', 'script6', 'script5', 'script3', 'script4', 'script10']"
119,1/4/23 17:48,06/15/23,87,10,13,1/9/23 16:36,1/9/23 18:14,"['script9', 'script6', 'script2', 'script1', 'script5', 'script6', 'script10', 'script5', 'script4', 'script9', 'script6', 'script8', 'script8', 'script6', 'script7', 'script2', 'script5', 'script6', 'script3', 'script6', 'script8', 'script8', 'script1', 'script4', 'script8', 'script5', 'script2', 'script4', 'script5', 'script8', 'script4']"
120,10/1/23 19:26,01/15/24,39,13,10,10/7/23 16:05,10/7/23 17:14,"['script10', 'script3', 'script3', 'script1', 'script3', 'script10', 'script9', 'script4', 'script2', 'script10', 'script7', 'script10', 'script2', 'script6', 'script4', 'script5', 'script5', 'script3', 'script10', 'script8', 'script4', 'script6', 'script8', 'script6', 'script10', 'script10', 'script10', 'script4']"
121,7/15/23 3:14,01/15/24,120,11,12,7/19/23 14:28,7/19/23 14:59,"['script1', 'script9', 'script2', 'script9', 'script4', 'script4', 'script9', 'script6', 'script3', 'script4', 'script2', 'script6', 'script7', 'script7', 'script1', 'script5', 'script7', 'script10', 'script3', 'script2', 'script3', 'script7', 'script7', 'script7', 'script6', 'script2', 'script5']"
122,10/27/23 15:18,01/15/24,83,14,15,11/1/23 15:35,11/1/23 17:16,"['script2', 'script2', 'script10', 'script5', 'script3', 'script5', 'script3', 'script5', 'script1', 'script2', 'script4', 'script8', 'script6', 'script8', 'script8', 'script4', 'script9', 'script7', 'script6', 'script3', 'script10', 'script6', 'script1', 'script10', 'script1', 'script5', 'script6', 'script10', 'script2', 'script3', 'script8', 'script7', 'script5']"
123,5/31/23 15:22,06/15/23,25,15,12,6/3/23 9:36,6/3/23 11:30,"['script5', 'script1', 'script4', 'script9', 'script2', 'script8', 'script1', 'script10', 'script8', 'script5', 'script6', 'script10', 'script1', 'script7', 'script2', 'script4', 'script2', 'script7', 'script10']"
124,4/28/23 11:34,06/15/23,50,14,12,5/2/23 16:00,5/2/23 17:26,"['script1', 'script8', 'script8', 'script9', 'script3', 'script6', 'script2', 'script1', 'script2', 'script5', 'script5', 'script6', 'script3', 'script4', 'script6', 'script1', 'script4', 'script9', 'script8', 'script1', 'script2', 'script10', 'script5', 'script3', 'script5']"
125,9/23/23 15:00,01/15/24,116,11,15,9/28/23 13:50,9/28/23 15:20,"['script5', 'script8', 'script5', 'script8', 'script7', 'script2', 'script4', 'script4', 'script10', 'script7', 'script6', 'script2', 'script1', 'script5', 'script10', 'script5', 'script6', 'script4', 'script5', 'script2', 'script2', 'script8', 'script10', 'script5', 'script1', 'script9', 'script2', 'script6', 'script6', 'script10', 'script9']"
126,1/6/23 13:44,06/15/23,73,11,13,1/9/23 8:41,1/9/23 9:27,"['script2', 'script7', 'script1', 'script4', 'script8', 'script10', 'script6', 'script7', 'script6', 'script10', 'script4', 'script3', 'script8']"
127,4/7/23 16:46,06/15/23,40,13,12,4/11/23 15:43,4/11/23 16:35,"['script3', 'script2', 'script7', 'script4', 'script3', 'script7', 'script7', 'script2', 'script2', 'script1', 'script7', 'script8', 'script2', 'script5', 'script4', 'script6', 'script8', 'script1', 'script6', 'script8']"
128,8/11/23 0:24,01/15/24,29,12,10,8/16/23 14:48,8/16/23 16:37,"['script8', 'script3', 'script9', 'script2', 'script1', 'script3', 'script9', 'script7', 'script10', 'script10', 'script6', 'script6', 'script7', 'script5', 'script9', 'script5', 'script10', 'script8', 'script10', 'script9', 'script6', 'script2', 'script1', 'script2', 'script4', 'script1', 'script6', 'script5', 'script5', 'script2']"
129,3/1/23 9:44,06/15/23,119,13,10,3/6/23 13:40,3/6/23 14:43,"['script5', 'script10', 'script7', 'script2', 'script4', 'script3', 'script10', 'script8', 'script7', 'script8', 'script5', 'script4', 'script7', 'script1', 'script7', 'script7', 'script8', 'script5', 'script1', 'script1', 'script1', 'script10', 'script3', 'script3', 'script10', 'script10', 'script6', 'script3', 'script6']"
130,1/26/23 12:10,06/15/23,71,12,13,2/1/23 12:12,2/1/23 13:53,"['script7', 'script9', 'script7', 'script2', 'script1', 'script5', 'script7', 'script4', 'script2', 'script2', 'script10', 'script5', 'script7', 'script4', 'script5', 'script8', 'script4', 'script10', 'script6', 'script9', 'script5', 'script4', 'script9', 'script5', 'script1', 'script6', 'script2', 'script6', 'script8', 'script8', 'script7', 'script1', 'script8', 'script7', 'script7', 'script10', 'script4', 'script7']"
131,8/7/23 2:14,01/15/24,23,15,10,8/14/23 13:18,8/14/23 14:34,"['script4', 'script4', 'script10', 'script10', 'script4', 'script4', 'script4', 'script3', 'script7', 'script7', 'script10', 'script2', 'script1', 'script4', 'script5', 'script4', 'script10', 'script10', 'script6', 'script1', 'script7', 'script6', 'script1', 'script5', 'script7', 'script8', 'script4', 'script4', 'script2', 'script3', 'script10', 'script7', 'script7', 'script2', 'script2', 'script6', 'script3', 'script3']"
132,4/24/23 2:27,06/15/23,23,15,12,4/27/23 15:32,4/27/23 16:28,"['script6', 'script6', 'script6', 'script9', 'script1', 'script8', 'script4', 'script1', 'script5', 'script4', 'script1', 'script7', 'script10', 'script8', 'script1', 'script9', 'script8', 'script1', 'script3', 'script1', 'script9', 'script2', 'script6', 'script5', 'script3']"
133,9/25/23 6:22,01/15/24,94,11,12,10/2/23 10:10,10/2/23 10:49,"['script8', 'script3', 'script6', 'script5', 'script1', 'script2', 'script8', 'script7', 'script3', 'script3', 'script10', 'script1', 'script9', 'script9', 'script5', 'script1', 'script4', 'script8', 'script8', 'script7', 'script1', 'script9', 'script1', 'script3', 'script6', 'script5', 'script1', 'script9', 'script3', 'script1', 'script6', 'script10', 'script6', 'script3', 'script6', 'script6']"
134,5/8/23 10:22,06/15/23,10,13,11,5/10/23 9:26,5/10/23 10:10,"['script1', 'script4', 'script2', 'script8', 'script7', 'script6', 'script7', 'script10', 'script7', 'script8', 'script7']"
135,8/19/23 17:07,01/15/24,78,14,14,8/25/23 8:22,8/25/23 8:56,"['script4', 'script1', 'script7', 'script7', 'script7', 'script7', 'script5', 'script8', 'script10', 'script5', 'script3', 'script3', 'script6', 'script7', 'script4', 'script9', 'script4', 'script4', 'script5', 'script10', 'script7', 'script7', 'script2', 'script1', 'script8', 'script7', 'script9', 'script10', 'script5', 'script6', 'script3', 'script6', 'script5', 'script2', 'script6']"
136,6/8/23 0:09,06/15/23,120,14,10,6/12/23 14:36,6/12/23 15:27,"['script5', 'script1', 'script6', 'script1', 'script7', 'script6', 'script1', 'script10', 'script7', 'script7', 'script4', 'script6', 'script1', 'script2', 'script5', 'script2', 'script6', 'script9', 'script9', 'script8', 'script3', 'script2', 'script5', 'script8', 'script5', 'script9']"
137,1/30/23 14:09,06/15/23,18,15,14,2/5/23 15:27,2/5/23 16:21,"['script2', 'script9', 'script2', 'script9', 'script7', 'script9', 'script6', 'script3', 'script3', 'script4', 'script8', 'script5', 'script5', 'script6', 'script1', 'script5', 'script5', 'script1', 'script8', 'script3', 'script10', 'script4', 'script8', 'script6', 'script1', 'script9', 'script9', 'script10', 'script3', 'script6', 'script10', 'script6']"
